date_S1,S1,date_S2,S2,date_S3,S3,date_S4,S4,date_S5,S5,date_S6,S6,date_S7,S7,date_I1,I1,date_I2,I2,date_I3,I3,date_I4,I4
2015-04-21,142.2,2015-04-21,153.7,2015-04-21,120.0,2015-04-14,52.73,2015-04-14,31.575,2020-10-05,141.893,2015-04-14,86.63,2015-04-21,655.05,2015-04-14,2095.84,2015-04-14,13.67,,
2015-04-22,138.2,2015-04-22,152.1,2015-04-22,113.5,2015-04-15,53.21,2015-04-15,31.695,2020-10-06,137.993,2015-04-15,88.08,2015-04-22,646.01,2015-04-15,2106.63,2015-04-15,12.84,,
2015-04-23,139.6,2015-04-23,155.5,2015-04-23,112.0,2015-04-16,54.02,2015-04-16,31.543,2020-10-07,141.767,2015-04-16,87.73,2015-04-23,651.08,2015-04-16,2104.99,2015-04-16,12.6,,
2015-04-24,136.6,2015-04-24,155.4,2015-04-24,104.0,2015-04-17,53.07,2015-04-17,31.188,2020-10-08,141.973,2015-04-17,86.93,2015-04-24,651.37,2015-04-17,2081.18,2015-04-17,13.89,,
2015-04-27,139.0,2015-04-27,156.5,2015-04-27,104.0,2015-04-20,53.2,2015-04-20,31.9,2020-10-09,144.667,2015-04-20,87.24,2015-04-27,652.08,2015-04-20,2100.4,2015-04-20,13.3,,
2015-04-28,137.7,2015-04-28,156.6,2015-04-28,101.5,2015-04-21,52.48,2015-04-21,31.728,2020-10-12,147.433,2015-04-21,86.88,2015-04-28,644.85,2015-04-21,2097.29,2015-04-21,13.25,,
2015-04-29,135.5,2015-04-29,153.5,2015-04-29,96.5,2015-04-22,53.1,2015-04-22,32.155,2020-10-13,148.883,2015-04-22,87.46,2015-04-29,632.17,2015-04-22,2107.96,2015-04-22,12.71,,
2015-04-30,134.0,2015-04-30,159.0,2015-04-30,97.0,2015-04-23,53.22,2015-04-23,32.417,2020-10-14,153.767,2015-04-23,87.54,2015-04-30,639.36,2015-04-23,2112.93,2015-04-23,12.48,,
2015-05-04,136.9,2015-05-04,158.7,2015-05-04,97.0,2015-04-24,52.9,2015-04-24,32.57,2020-10-15,149.627,2015-04-24,86.97,2015-05-04,647.92,2015-04-24,2117.69,2015-04-24,12.29,,
2015-05-05,135.2,2015-05-05,160.8,2015-05-05,96.5,2015-04-27,52.8,2015-04-27,33.163,2020-10-16,146.557,2015-04-27,87.01,2015-05-05,648.98,2015-04-27,2108.92,2015-04-27,13.12,,
2015-05-06,133.9,2015-05-06,159.4,2015-05-06,94.0,2015-04-28,53.02,2015-04-28,32.64,2020-10-19,143.61,2015-04-28,87.8,2015-05-06,645.96,2015-04-28,2114.76,2015-04-28,12.41,,
2015-05-07,137.1,2015-05-07,153.8,2015-05-07,90.0,2015-04-29,53.76,2015-04-29,32.16,2020-10-20,140.647,2015-04-29,87.87,2015-05-07,640.98,2015-04-29,2106.85,2015-04-29,13.39,,
2015-05-08,137.2,2015-05-08,155.8,2015-05-08,91.5,2015-04-30,53.32,2015-04-30,31.288,2020-10-21,140.88,2015-04-30,87.37,2015-05-08,648.05,2015-04-30,2085.51,2015-04-30,14.55,,
2015-05-11,138.5,2015-05-11,157.0,2015-05-11,90.5,2015-05-01,53.76,2015-05-01,32.237,2020-10-22,141.93,2015-05-01,88.85,2015-05-11,654.32,2015-05-01,2108.29,2015-05-01,12.7,,
2015-05-12,137.7,2015-05-12,157.6,2015-05-12,91.5,2015-05-04,54.17,2015-05-04,32.175,2020-10-23,140.21,2015-05-04,89.11,2015-05-12,651.27,2015-05-04,2114.49,2015-05-04,12.85,,
2015-05-13,139.8,2015-05-13,158.9,2015-05-13,90.0,2015-05-05,53.35,2015-05-05,31.45,2020-10-26,140.093,2015-05-05,88.61,2015-05-13,657.93,2015-05-05,2089.46,2015-05-05,14.31,,
2015-05-15,138.8,2015-05-15,154.5,2015-05-15,96.0,2015-05-06,52.82,2015-05-06,31.253,2020-10-27,141.56,2015-05-06,88.19,2015-05-15,653.64,2015-05-06,2080.15,2015-05-06,15.15,,
2015-05-18,139.5,2015-05-18,151.8,2015-05-18,101.0,2015-05-07,53.31,2015-05-07,31.315,2020-10-28,135.34,2015-05-07,87.6,2015-05-18,653.08,2015-05-07,2088.0,2015-05-07,15.13,,
2015-05-19,139.2,2015-05-19,150.5,2015-05-19,98.0,2015-05-08,54.02,2015-05-08,31.905,2020-10-29,136.943,2015-05-08,88.99,2015-05-19,651.0,2015-05-08,2116.1,2015-05-08,12.86,,
2015-05-20,139.5,2015-05-20,148.9,2015-05-20,100.5,2015-05-11,53.97,2015-05-11,31.58,2020-10-30,129.347,2015-05-11,86.78,2015-05-20,651.05,2015-05-11,2105.33,2015-05-11,13.85,,
2015-05-21,138.6,2015-05-21,151.4,2015-05-21,103.0,2015-05-12,53.74,2015-05-12,31.466,2020-11-02,133.503,2015-05-12,87.02,2015-05-21,652.93,2015-05-12,2099.12,2015-05-12,13.86,,
2015-05-22,139.5,2015-05-22,150.5,2015-05-22,111.0,2015-05-13,54.2,2015-05-13,31.503,2020-11-03,141.3,2015-05-13,86.56,2015-05-22,652.43,2015-05-13,2098.48,2015-05-13,13.76,,
2015-05-26,136.8,2015-05-26,146.8,2015-05-26,108.5,2015-05-14,54.6,2015-05-14,32.237,2020-11-04,140.327,2015-05-14,86.97,2015-05-26,643.29,2015-05-14,2121.1,2015-05-14,12.74,,
2015-05-27,137.4,2015-05-27,146.7,2015-05-27,119.0,2015-05-15,54.24,2015-05-15,32.193,2020-11-05,146.03,2015-05-15,87.35,2015-05-27,646.45,2015-05-15,2122.73,2015-05-15,12.38,,
2015-05-28,137.0,2015-05-28,145.8,2015-05-28,117.5,2015-05-18,54.67,2015-05-18,32.548,2020-11-06,143.317,2015-05-18,86.85,2015-05-28,645.41,2015-05-18,2129.2,2015-05-18,12.73,,
2015-05-29,136.5,2015-05-29,145.8,2015-05-29,104.5,2015-05-19,55.33,2015-05-19,32.518,2020-11-09,140.42,2015-05-19,86.99,2015-05-29,645.68,2015-05-19,2127.83,2015-05-19,12.85,,
2015-06-01,136.3,2015-06-01,144.1,2015-06-01,108.5,2015-05-20,54.89,2015-05-20,32.515,2020-11-10,136.787,2015-05-20,87.13,2015-06-01,645.14,2015-05-20,2125.85,2015-05-20,12.88,,
2015-06-02,135.9,2015-06-02,147.9,2015-06-02,107.5,2015-05-21,54.84,2015-05-21,32.848,2020-11-11,139.043,2015-05-21,87.21,2015-06-02,650.58,2015-05-21,2130.82,2015-05-21,12.11,,
2015-06-03,137.8,2015-06-03,146.7,2015-06-03,108.5,2015-05-22,54.97,2015-05-22,33.135,2020-11-12,137.253,2015-05-22,86.52,2015-06-03,655.34,2015-05-22,2126.06,2015-05-22,12.13,,
2015-06-04,138.2,2015-06-04,143.7,2015-06-04,107.5,2015-05-26,54.24,2015-05-26,32.405,2020-11-13,136.167,2015-05-26,85.35,2015-06-04,649.28,2015-05-26,2104.2,2015-05-26,14.06,,
2015-06-05,137.7,2015-06-05,145.4,2015-06-05,109.0,2015-05-27,54.87,2015-05-27,33.011,2020-11-16,136.03,2015-05-27,85.11,2015-06-05,650.06,2015-05-27,2123.48,2015-05-27,13.27,,
2015-06-08,137.6,2015-06-08,145.1,2015-06-08,108.5,2015-05-28,54.55,2015-05-28,32.945,2020-11-17,147.203,2015-05-28,85.11,2015-06-08,651.7,2015-05-28,2120.79,2015-05-28,13.31,,
2015-06-09,135.3,2015-06-09,143.8,2015-06-09,107.5,2015-05-29,54.08,2015-05-29,32.57,2020-11-18,162.213,2015-05-29,85.2,2015-06-09,643.53,2015-05-29,2107.39,2015-05-29,13.84,,
2015-06-10,134.2,2015-06-10,146.3,2015-06-10,107.5,2015-06-01,54.45,2015-06-01,32.634,2020-11-19,166.423,2015-06-01,85.13,2015-06-10,643.68,2015-06-01,2111.73,2015-06-01,13.97,,
2015-06-11,135.4,2015-06-11,146.1,2015-06-11,110.5,2015-06-02,54.72,2015-06-02,32.49,2020-11-20,163.203,2015-06-02,85.14,2015-06-11,645.98,2015-06-02,2109.6,2015-06-02,14.24,,
2015-06-12,132.9,2015-06-12,143.0,2015-06-12,107.0,2015-06-03,55.63,2015-06-03,32.53,2020-11-23,173.95,2015-06-03,84.95,2015-06-12,636.55,2015-06-03,2114.07,2015-06-03,13.66,,
2015-06-15,132.6,2015-06-15,141.0,2015-06-15,108.0,2015-06-04,55.33,2015-06-04,32.34,2020-11-24,185.127,2015-06-04,84.22,2015-06-15,627.37,2015-06-04,2095.84,2015-06-04,14.71,,
2015-06-16,133.0,2015-06-16,140.9,2015-06-16,108.5,2015-06-05,56.24,2015-06-05,32.163,2020-11-25,191.333,2015-06-05,84.28,2015-06-16,628.62,2015-06-05,2092.83,2015-06-05,14.21,,
2015-06-17,132.9,2015-06-17,143.5,2015-06-17,104.5,2015-06-08,55.65,2015-06-08,31.95,2020-11-27,195.253,2015-06-08,84.85,2015-06-17,631.61,2015-06-08,2079.28,2015-06-08,15.29,,
2015-06-18,131.3,2015-06-18,142.0,2015-06-18,106.5,2015-06-09,56.0,2015-06-09,31.855,2020-11-30,189.2,2015-06-09,84.58,2015-06-18,628.62,2015-06-09,2080.15,2015-06-09,14.47,,
2015-06-19,131.4,2015-06-19,143.8,2015-06-19,107.45,2015-06-10,57.02,2015-06-10,32.22,2020-12-01,194.92,2015-06-10,85.21,2015-06-19,632.23,2015-06-10,2105.2,2015-06-10,13.22,,
2015-06-22,134.6,2015-06-22,142.9,2015-06-22,108.9,2015-06-11,57.21,2015-06-11,32.148,2020-12-02,189.607,2015-06-11,85.09,2015-06-22,639.81,2015-06-11,2108.86,2015-06-11,12.85,,
2015-06-23,134.3,2015-06-23,143.4,2015-06-23,108.25,2015-06-12,57.11,2015-06-12,31.793,2020-12-03,197.793,2015-06-12,84.02,2015-06-23,643.82,2015-06-12,2094.11,2015-06-12,13.78,,
2015-06-24,135.3,2015-06-24,146.0,2015-06-24,108.7,2015-06-15,56.65,2015-06-15,31.73,2020-12-04,199.68,2015-06-15,83.72,2015-06-24,646.59,2015-06-15,2084.43,2015-06-15,15.39,,
2015-06-25,134.4,2015-06-25,143.9,2015-06-25,107.0,2015-06-16,57.07,2015-06-16,31.9,2020-12-07,213.92,2015-06-16,84.68,2015-06-25,643.55,2015-06-16,2096.29,2015-06-16,14.81,,
2015-06-26,133.9,2015-06-26,144.8,2015-06-26,105.5,2015-06-17,56.54,2015-06-17,31.825,2020-12-08,216.627,2015-06-17,84.73,2015-06-26,642.6,2015-06-17,2100.44,2015-06-17,14.5,,
2015-06-29,131.3,2015-06-29,142.3,2015-06-29,103.9,2015-06-18,56.76,2015-06-18,31.97,2020-12-09,201.493,2015-06-18,85.48,2015-06-29,631.39,2015-06-18,2121.24,2015-06-18,13.19,,
2015-06-30,130.8,2015-06-30,140.1,2015-06-30,97.7,2015-06-19,56.23,2015-06-19,31.65,2020-12-10,209.023,2015-06-19,85.21,2015-06-30,629.11,2015-06-19,2109.99,2015-06-19,13.96,,
2015-07-01,130.9,2015-07-01,137.6,2015-07-01,102.65,2015-06-22,56.95,2015-06-22,31.903,2020-12-11,203.33,2015-06-22,85.17,2015-07-01,629.82,2015-06-22,2122.85,2015-06-22,12.74,,
2015-07-02,130.1,2015-07-02,140.7,2015-07-02,99.8,2015-06-23,57.39,2015-06-23,31.758,2020-12-14,213.277,2015-06-23,85.07,2015-07-02,632.52,2015-06-23,2124.2,2015-06-23,12.11,,
2015-07-03,129.4,2015-07-03,138.0,2015-07-03,95.6,2015-06-24,56.66,2015-06-24,32.028,2020-12-15,211.083,2015-06-24,84.68,2015-07-03,627.8,2015-06-24,2108.58,2015-06-24,13.26,,
2015-07-06,125.8,2015-07-06,136.0,2015-07-06,98.0,2015-06-25,56.19,2015-06-25,31.875,2020-12-16,207.59,2015-06-25,83.93,2015-07-06,620.33,2015-06-25,2102.31,2015-06-25,14.01,,
2015-07-07,126.1,2015-07-07,134.5,2015-07-07,95.55,2015-06-26,56.34,2015-06-26,31.688,2020-12-17,218.633,2015-06-26,83.86,2015-07-07,615.76,2015-06-26,2101.49,2015-06-26,14.02,,
2015-07-08,125.3,2015-07-08,137.7,2015-07-08,93.9,2015-06-29,54.88,2015-06-29,31.133,2020-12-18,231.667,2015-06-29,82.82,2015-07-08,618.1,2015-06-29,2057.64,2015-06-29,18.85,,
2015-07-09,127.4,2015-07-09,138.1,2015-07-09,97.5,2015-06-30,55.24,2015-06-30,31.356,2020-12-21,216.62,2015-06-30,83.2,2015-07-09,626.58,2015-06-30,2063.11,2015-06-30,18.23,,
2015-07-10,133.3,2015-07-10,138.0,2015-07-10,95.0,2015-07-01,55.68,2015-07-01,31.65,2020-12-22,213.447,2015-07-01,82.37,2015-07-10,634.87,2015-07-01,2077.42,2015-07-01,16.09,,
2015-07-13,135.6,2015-07-13,136.2,2015-07-13,96.15,2015-07-02,55.37,2015-07-02,31.61,2020-12-23,215.327,2015-07-02,83.14,2015-07-13,639.2,2015-07-02,2076.78,2015-07-02,16.79,,
2015-07-14,135.1,2015-07-14,140.9,2015-07-14,97.6,2015-07-06,55.08,2015-07-06,31.5,2020-12-24,220.59,2015-07-06,82.53,2015-07-14,644.04,2015-07-06,2068.76,2015-07-06,17.01,,
2015-07-15,137.8,2015-07-15,140.9,2015-07-15,104.45,2015-07-07,54.5,2015-07-07,31.423,2020-12-28,221.23,2015-07-07,82.87,2015-07-15,646.42,2015-07-07,2081.34,2015-07-07,16.09,,
2015-07-16,136.9,2015-07-16,141.4,2015-07-16,101.75,2015-07-08,52.8,2015-07-08,30.643,2020-12-29,221.997,2015-07-08,81.97,2015-07-16,649.66,2015-07-08,2046.68,2015-07-08,19.66,,
2015-07-17,137.5,2015-07-17,139.2,2015-07-17,103.35,2015-07-09,53.71,2015-07-09,30.018,2020-12-30,231.593,2015-07-09,81.6,2015-07-17,649.05,2015-07-09,2051.31,2015-07-09,19.97,,
2015-07-20,138.1,2015-07-20,138.5,2015-07-20,111.6,2015-07-10,54.56,2015-07-10,30.82,2020-12-31,235.223,2015-07-10,82.22,2015-07-20,648.56,2015-07-10,2076.62,2015-07-10,16.83,,
2015-07-21,137.7,2015-07-21,140.1,2015-07-21,122.45,2015-07-13,55.54,2015-07-13,31.415,2021-01-04,243.257,2015-07-13,82.42,2015-07-21,650.91,2015-07-13,2099.6,2015-07-13,13.9,,
2015-07-22,136.7,2015-07-22,137.4,2015-07-22,130.0,2015-07-14,55.91,2015-07-14,31.403,2021-01-05,245.037,2015-07-14,83.11,2015-07-22,644.57,2015-07-14,2108.95,2015-07-14,13.37,,
2015-07-23,136.9,2015-07-23,137.2,2015-07-23,130.15,2015-07-15,56.46,2015-07-15,31.705,2021-01-06,251.993,2015-07-15,82.76,2015-07-23,645.59,2015-07-15,2107.4,2015-07-15,13.23,,
2015-07-24,136.4,2015-07-24,134.3,2015-07-24,126.0,2015-07-16,58.59,2015-07-16,32.127,2021-01-07,272.013,2015-07-16,82.91,2015-07-24,641.81,2015-07-16,2124.29,2015-07-16,12.11,,
2015-07-27,133.1,2015-07-27,130.4,2015-07-27,127.55,2015-07-17,58.75,2015-07-17,32.405,2021-01-08,293.34,2015-07-17,82.61,2015-07-27,626.66,2015-07-17,2126.64,2015-07-17,11.95,,
2015-07-28,133.4,2015-07-28,132.2,2015-07-28,126.0,2015-07-20,58.85,2015-07-20,33.018,2021-01-11,270.397,2015-07-20,81.76,2015-07-28,628.52,2015-07-20,2128.28,2015-07-20,12.25,,
2015-07-29,134.7,2015-07-29,137.4,2015-07-29,130.55,2015-07-21,59.1,2015-07-21,32.688,2021-01-12,283.147,2015-07-21,81.66,2015-07-29,638.42,2015-07-21,2119.21,2015-07-21,12.22,,
2015-07-30,133.8,2015-07-30,141.2,2015-07-30,129.75,2015-07-22,60.34,2015-07-22,31.305,2021-01-13,284.803,2015-07-22,81.79,2015-07-30,641.78,2015-07-22,2114.15,2015-07-22,12.12,,
2015-07-31,133.2,2015-07-31,138.2,2015-07-31,125.5,2015-07-23,59.87,2015-07-23,31.29,2021-01-14,281.667,2015-07-23,81.14,2015-07-31,638.93,2015-07-23,2102.15,2015-07-23,12.64,,
2015-08-03,133.1,2015-08-03,136.0,2015-08-03,122.45,2015-07-24,58.7,2015-07-24,31.125,2021-01-15,275.387,2015-07-24,79.94,2015-08-03,639.73,2015-07-24,2079.65,2015-07-24,13.74,,
2015-08-04,129.2,2015-08-04,136.5,2015-08-04,124.5,2015-07-27,57.96,2015-07-27,30.693,2021-01-19,281.517,2015-07-27,79.26,2015-08-04,638.68,2015-07-27,2067.64,2015-07-27,15.6,,
2015-08-05,130.9,2015-08-05,139.1,2015-08-05,117.0,2015-07-28,58.37,2015-07-28,30.845,2021-01-20,283.483,2015-07-28,82.48,2015-08-05,644.06,2015-07-28,2093.25,2015-07-28,13.44,,
2015-08-06,130.1,2015-08-06,135.7,2015-08-06,117.0,2015-07-29,58.92,2015-07-29,30.748,2021-01-21,281.663,2015-07-29,83.14,2015-08-06,635.48,2015-07-29,2108.57,2015-07-29,12.5,,
2015-08-07,130.3,2015-08-07,138.8,2015-08-07,116.0,2015-07-30,58.88,2015-07-30,30.593,2021-01-22,282.213,2015-07-30,83.01,2015-08-07,636.2,2015-07-30,2108.63,2015-07-30,12.13,,
2015-08-10,131.3,2015-08-10,136.5,2015-08-10,105.85,2015-07-31,58.46,2015-07-31,30.325,2021-01-25,293.6,2015-07-31,79.21,2015-08-10,635.16,2015-07-31,2103.84,2015-07-31,12.12,,
2015-08-11,129.4,2015-08-11,134.4,2015-08-11,106.95,2015-08-03,58.44,2015-08-03,29.61,2021-01-26,294.363,2015-08-03,78.06,2015-08-11,624.84,2015-08-03,2098.04,2015-08-03,12.56,,
2015-08-12,127.4,2015-08-12,136.1,2015-08-12,102.0,2015-08-04,58.47,2015-08-04,28.66,2021-01-27,288.053,2015-08-04,77.17,2015-08-12,617.59,2015-08-04,2093.32,2015-08-04,13.0,,
2015-08-13,128.4,2015-08-13,136.5,2015-08-13,105.0,2015-08-05,58.74,2015-08-05,28.85,2021-01-28,278.477,2015-08-05,77.17,2015-08-13,620.98,2015-08-05,2099.84,2015-08-05,12.51,,
2015-08-14,126.3,2015-08-14,132.1,2015-08-14,103.0,2015-08-06,58.1,2015-08-06,28.783,2021-01-29,264.51,2015-08-06,78.09,2015-08-14,612.66,2015-08-06,2083.56,2015-08-06,13.77,,
2015-08-17,125.9,2015-08-17,131.5,2015-08-17,110.5,2015-08-07,57.91,2015-08-07,28.88,2021-02-01,279.937,2015-08-07,76.83,2015-08-17,612.6,2015-08-07,2077.57,2015-08-07,13.39,,
2015-08-18,125.3,2015-08-18,129.8,2015-08-18,111.0,2015-08-10,58.74,2015-08-10,29.93,2021-02-02,290.93,2015-08-10,78.75,2015-08-18,612.69,2015-08-10,2104.18,2015-08-10,12.23,,
2015-08-19,124.9,2015-08-19,128.0,2015-08-19,109.1,2015-08-11,57.64,2015-08-11,28.373,2021-02-03,284.897,2015-08-11,77.49,2015-08-19,606.43,2015-08-11,2084.07,2015-08-11,13.71,,
2015-08-20,120.3,2015-08-20,125.7,2015-08-20,103.8,2015-08-12,56.91,2015-08-12,28.81,2021-02-04,283.33,2015-08-12,78.79,2015-08-20,595.59,2015-08-12,2086.05,2015-08-12,13.61,,
2015-08-21,119.6,2015-08-21,123.4,2015-08-21,98.0,2015-08-13,57.33,2015-08-13,28.788,2021-02-05,284.077,2015-08-13,78.65,2015-08-21,585.64,2015-08-13,2083.39,2015-08-13,13.49,,
2015-08-24,113.7,2015-08-24,116.3,2015-08-24,88.75,2015-08-14,57.59,2015-08-14,28.99,2021-02-08,287.807,2015-08-14,78.36,2015-08-24,555.25,2015-08-14,2091.54,2015-08-14,12.83,,
2015-08-25,116.8,2015-08-25,118.2,2015-08-25,94.0,2015-08-17,57.77,2015-08-17,29.29,2021-02-09,283.153,2015-08-17,78.77,2015-08-25,570.99,2015-08-17,2102.44,2015-08-17,13.02,,
2015-08-26,115.9,2015-08-26,119.2,2015-08-26,103.45,2015-08-18,57.55,2015-08-18,29.125,2021-02-10,268.273,2015-08-18,77.9,2015-08-26,575.38,2015-08-18,2096.92,2015-08-18,13.79,,
2015-08-27,117.8,2015-08-27,122.1,2015-08-27,105.9,2015-08-19,57.0,2015-08-19,28.753,2021-02-11,270.553,2015-08-19,76.23,2015-08-27,586.17,2015-08-19,2079.61,2015-08-19,15.25,,
2015-08-28,117.8,2015-08-28,126.8,2015-08-28,110.8,2015-08-20,55.33,2015-08-20,28.163,2021-02-12,272.04,2015-08-20,74.57,2015-08-28,593.4,2015-08-20,2035.73,2015-08-20,19.14,,
2015-08-31,118.4,2015-08-31,123.9,2015-08-31,108.9,2015-08-21,53.6,2015-08-21,26.44,2021-02-16,265.407,2015-08-21,72.13,2015-08-31,594.1,2015-08-21,1970.89,2015-08-21,28.03,,
2015-09-01,115.5,2015-09-01,123.1,2015-09-01,108.15,2015-08-24,50.34,2015-08-24,25.78,2021-02-17,266.05,2015-08-24,68.72,2015-09-01,582.59,2015-08-24,1893.21,2015-08-24,40.74,,
2015-09-02,114.8,2015-09-02,122.8,2015-09-02,106.8,2015-08-25,49.88,2015-08-25,25.935,2021-02-18,262.46,2015-08-25,68.71,2015-09-02,582.21,2015-08-25,1867.61,2015-08-25,36.02,,
2015-09-03,119.0,2015-09-03,126.8,2015-09-03,112.5,2015-08-26,52.28,2015-08-26,27.423,2021-02-19,260.433,2015-08-26,72.5,2015-09-03,597.13,2015-08-26,1940.51,2015-08-26,30.32,,
2015-09-04,115.4,2015-09-04,121.0,2015-09-04,110.25,2015-08-27,53.44,2015-08-27,28.23,2021-02-22,238.167,2015-08-27,74.85,2015-09-04,582.23,2015-08-27,1987.66,2015-08-27,26.1,,
2015-09-07,115.6,2015-09-07,120.1,2015-09-07,110.75,2015-08-28,53.28,2015-08-28,28.323,2021-02-23,232.947,2015-08-28,75.07,2015-09-07,580.17,2015-08-28,1988.87,2015-08-28,26.05,,
2015-09-08,118.6,2015-09-08,121.7,2015-09-08,111.4,2015-08-31,53.48,2015-08-31,28.19,2021-02-24,247.34,2015-08-31,75.24,2015-09-08,590.26,2015-08-31,1972.18,2015-08-31,28.43,,
2015-09-09,119.0,2015-09-09,123.6,2015-09-09,110.65,2015-09-01,50.94,2015-09-01,26.93,2021-02-25,227.407,2015-09-01,72.08,2015-09-09,597.22,2015-09-01,1913.85,2015-09-01,31.4,,
2015-09-10,117.7,2015-09-10,119.4,2015-09-10,108.1,2015-09-02,51.75,2015-09-02,28.085,2021-02-26,225.167,2015-09-02,73.23,2015-09-10,585.23,2015-09-02,1948.86,2015-09-02,26.09,,
2015-09-11,116.6,2015-09-11,117.3,2015-09-11,107.5,2015-09-03,51.79,2015-09-03,27.593,2021-03-01,239.477,2015-09-03,73.79,2015-09-11,579.01,2015-09-03,1951.13,2015-09-03,25.61,,
2015-09-14,113.0,2015-09-14,116.8,2015-09-14,104.25,2015-09-04,50.59,2015-09-04,27.318,2021-03-02,228.813,2015-09-04,72.46,2015-09-14,574.89,2015-09-04,1921.22,2015-09-04,27.8,,
2015-09-15,112.9,2015-09-15,119.6,2015-09-15,107.5,2015-09-08,51.65,2015-09-08,28.078,2021-03-03,217.733,2015-09-08,73.5,2015-09-15,578.66,2015-09-08,1969.41,2015-09-08,24.9,,
2015-09-16,114.5,2015-09-16,123.5,2015-09-16,110.65,2015-09-09,50.88,2015-09-09,27.538,2021-03-04,207.147,2015-09-09,72.0,2015-09-16,587.73,2015-09-09,1942.04,2015-09-09,26.23,,
2015-09-17,116.1,2015-09-17,124.1,2015-09-17,116.3,2015-09-10,51.07,2015-09-10,28.143,2021-03-05,199.317,2015-09-10,72.52,2015-09-17,592.54,2015-09-10,1952.29,2015-09-10,24.37,,
2015-09-18,115.0,2015-09-18,121.2,2015-09-18,119.15,2015-09-11,51.1,2015-09-11,28.553,2021-03-08,187.667,2015-09-11,72.69,2015-09-18,584.33,2015-09-11,1961.05,2015-09-11,23.2,,
2015-09-21,115.2,2015-09-21,121.9,2015-09-21,121.2,2015-09-14,50.98,2015-09-14,28.828,2021-03-09,224.527,2015-09-14,72.49,2015-09-21,587.12,2015-09-14,1953.03,2015-09-14,24.25,,
2015-09-22,112.9,2015-09-22,120.4,2015-09-22,116.75,2015-09-15,52.0,2015-09-15,29.07,2021-03-10,222.687,2015-09-15,72.86,2015-09-22,579.29,2015-09-15,1978.09,2015-09-15,22.54,,
2015-09-23,111.6,2015-09-23,119.7,2015-09-23,117.0,2015-09-16,52.59,2015-09-16,29.103,2021-03-11,233.2,2015-09-16,74.3,2015-09-23,575.43,2015-09-16,1995.31,2015-09-16,21.35,,
2015-09-24,106.1,2015-09-24,118.0,2015-09-24,115.2,2015-09-17,51.65,2015-09-17,28.48,2021-03-12,231.243,2015-09-17,74.46,2015-09-24,566.67,2015-09-17,1990.2,2015-09-17,21.14,,
2015-09-25,107.4,2015-09-25,122.4,2015-09-25,115.75,2015-09-18,50.29,2015-09-18,28.363,2021-03-15,235.98,2015-09-18,72.68,2015-09-25,579.94,2015-09-18,1958.03,2015-09-18,22.28,,
2015-09-28,105.4,2015-09-28,119.1,2015-09-28,110.0,2015-09-21,50.71,2015-09-21,28.803,2021-03-16,225.627,2015-09-21,73.39,2015-09-28,570.53,2015-09-21,1966.97,2015-09-21,20.14,,
2015-09-29,107.7,2015-09-29,120.3,2015-09-29,108.7,2015-09-22,50.38,2015-09-22,28.35,2021-03-17,233.937,2015-09-22,72.74,2015-09-29,571.29,2015-09-22,1942.74,2015-09-22,22.44,,
2015-09-30,110.7,2015-09-30,124.1,2015-09-30,116.0,2015-09-23,50.12,2015-09-23,28.58,2021-03-18,217.72,2015-09-23,72.3,2015-09-30,581.79,2015-09-23,1938.76,2015-09-23,22.13,,
2015-10-01,113.8,2015-10-01,127.0,2015-10-01,116.15,2015-09-24,49.13,2015-09-24,28.75,2021-03-19,218.29,2015-09-24,72.73,2015-10-01,586.11,2015-09-24,1932.24,2015-09-24,23.47,,
2015-10-02,111.7,2015-10-02,126.4,2015-10-02,118.95,2015-09-25,50.55,2015-09-25,28.678,2021-03-22,223.333,2015-09-25,73.23,2015-10-02,581.48,2015-09-25,1931.34,2015-09-25,23.62,,
2015-10-05,115.1,2015-10-05,132.6,2015-10-05,127.5,2015-09-28,49.03,2015-09-28,28.11,2021-03-23,220.72,2015-09-28,72.6,2015-10-05,601.3,2015-09-28,1881.77,2015-09-28,27.63,,
2015-10-06,117.0,2015-10-06,137.5,2015-10-06,131.55,2015-09-29,49.0,2015-09-29,27.265,2021-03-24,210.09,2015-09-29,72.97,2015-10-06,613.01,2015-09-29,1884.09,2015-09-29,26.83,,
2015-10-07,122.7,2015-10-07,144.7,2015-10-07,126.25,2015-09-30,49.61,2015-09-30,27.575,2021-03-25,213.463,2015-09-30,74.35,2015-10-07,622.98,2015-09-30,1920.03,2015-09-30,24.5,,
2015-10-08,120.9,2015-10-08,140.0,2015-10-08,130.2,2015-10-01,49.89,2015-10-01,27.395,2021-03-26,206.237,2015-10-01,74.06,2015-10-08,614.66,2015-10-01,1923.82,2015-10-01,22.55,,
2015-10-09,119.9,2015-10-09,142.4,2015-10-09,132.15,2015-10-02,49.88,2015-10-02,27.595,2021-03-29,203.763,2015-10-02,75.88,2015-10-09,618.81,2015-10-02,1951.36,2015-10-02,20.94,,
2015-10-12,118.7,2015-10-12,138.7,2015-10-12,133.45,2015-10-05,51.16,2015-10-05,27.695,2021-03-30,211.873,2015-10-05,76.81,2015-10-12,612.86,2015-10-05,1987.05,2015-10-05,19.54,,
2015-10-13,116.2,2015-10-13,137.1,2015-10-13,135.25,2015-10-06,51.06,2015-10-06,27.828,2021-03-31,222.643,2015-10-06,77.89,2015-10-13,609.89,2015-10-06,1979.92,2015-10-06,19.4,,
